Time[yr],single_sup_earth_3.0au,single_sup_earth_5.0au,single_sup_earth_7.0au,single_sup_earth_10.0au,single_nep_3.0au,single_nep_5.0au,single_nep_7.0au,single_nep_10.0au,single_sat_3.0au,single_sat_5.0au,single_sat_7.0au,single_sat_10.0au,single_jup_3.0au,single_jup_5.0au,single_jup_7.0au,single_jup_10.0au,single_sup_jup_3.0au,single_sup_jup_5.0au,single_sup_jup_7.0au,single_sup_jup_10.0au
51506.78076168122,0.011732805703472016,0.011633930148996718,0.011634736067637874,0.011645425659371211,0.007074608635669,0.009536265734384264,0.011012161870968429,0.011545775948291537,0.0014745861874114752,0.003170746397430757,0.005035974793466291,0.008320164450049017,0.0007972029541659653,0.003018427014907621,0.004808771697632053,0.007774392188437673,0.00010853055835291503,0.0024728693232377585,0.004446171397618159,0.0071929387237875675
60208.94493336126,0.015026302189847907,0.014915521806848075,0.014917215826260377,0.014922871830040263,0.009656000302469936,0.012617169362013847,0.014238635457330284,0.014755614284280072,0.001625479892106596,0.003438654666146901,0.005348816215429042,0.008739183102258519,0.0008404775862860259,0.0032909831419830615,0.005163692695055455,0.008177491279069526,0.0001058932259510037,0.0026712768942825926,0.004803698414048374,0.007744615623456741
70381.35554931547,0.01913701319205141,0.019014857136929297,0.019015198280182166,0.019018182998345345,0.0131122711637649,0.016599775332879707,0.018317066237051538,0.018837206356026592,0.0017817452312716142,0.0037255504747344403,0.005690121574476681,0.009127261881854198,0.0008741650357121378,0.0035694502642061865,0.0055315174005006185,0.00858338665771996,0.00010369790628517173,0.002851132907705556,0.0051732374835052886,0.008263074967946427
82272.41341700457,0.024204107370351613,0.024072719003429666,0.024069573717139026,0.02407338539161874,0.017656596435309257,0.021633033806208735,0.023369860736441317,0.023909115810735293,0.0019423547993899781,0.004023778904979625,0.006053015500480763,0.009546165635179737,0.0008973530928229057,0.003840051567009728,0.005906013052734083,0.009032329569785946,0.00010214800543306701,0.0029992247845931352,0.0055344848890175324,0.00878171373009451
96172.48711152964,0.030344234590876096,0.03020753819694566,0.03019928415622286,0.030204307789214346,0.023491341521719056,0.027845608975238578,0.029514960347018948,0.03004015606197885,0.002107959974548157,0.004321013415570674,0.006419394067015305,0.009976914440912643,0.0009094515776379986,0.004087265596995571,0.006262483711102496,0.009496718465128562,9.98713903997972e-05,0.0031033966465326968,0.00585622113146933,0.009286042692876473
112421.00350620862,0.03759590457365969,0.03745969483583711,0.03744532902986597,0.03744959105825518,0.03075969167073378,0.03530241582269622,0.036798930930063256,0.03724895283684804,0.0022825676682154405,0.0046059835101671665,0.0067694447334584185,0.010363484856162009,0.0009122574625773927,0.004295724950282409,0.0065654453432469895,0.009912140617008958,9.434835838828537e-05,0.0031571421382898812,0.006107802379682448,0.009727281294615198
131414.7362611758,0.04586401723862943,0.04573712559478538,0.04571613021512044,0.04571899535107182,0.039506092797244485,0.043944557089367176,0.04513963496599205,0.04543560346381381,0.0024710397581962917,0.004872121205809599,0.0070712719696998105,0.010659128490961733,0.0009089789338060372,0.004454923799689481,0.0067812723431539546,0.010206000115188685,8.305672627395566e-05,0.003160664455188922,0.0062605900527882286,0.010041917455899774
153617.49466718297,0.054817768831158964,0.05471080928440786,0.05468346603482965,0.0546860106221726,0.04957015081942884,0.05347746843439294,0.05420447215414781,0.054286823106818094,0.002679211665599923,0.005122641805058059,0.007302529290854509,0.010870898383372962,0.000902129920767103,0.004561185165634418,0.006885965853317577,0.010315578082670585,6.128922508330525e-05,0.0031198786871323714,0.006312083964114312,0.010172708816064246
179571.44943716406,0.06553105645244073,0.06538467777453572,0.06533433714390313,0.06533304233945558,0.060801811197010114,0.06395061017154202,0.06455122968844951,0.06467279795750569,0.0029188658978639426,0.005368420369446292,0.007479886560118887,0.010965053050155604,0.0008974728048793956,0.004620573403925632,0.0068718831328187235,0.010209890500345487,3.433856717138806e-05,0.003046640593056593,0.006244040533166517,0.010093601686733122
209910.37201085544,0.014450580211457953,0.014424698219783538,0.014417264684901121,0.014411911133677457,0.07735299051429712,0.08265420612566543,0.014251745885528133,0.01435412994485763,0.003212822956571326,0.0056450742111969765,0.007653325234360575,0.010912202284523609,0.0009022073176296885,0.0046582009807952796,0.006753475405181342,0.009891862208694757,3.5544223779271356e-05,0.0029611659915225186,0.006076223075279996,0.009805942908264753
